order_id,customer_id,channel_id,order_date,order_status,gross_amount,discount_applied,net_amount,order_value,currency
O01810,C01090,CH0004,2026-06-26,Completed,3079.95,410.37,2669.58,2669.58,KRW
O01811,C01091,CH0004,2026-06-12,Completed,2421.05,354.52,2066.53,2066.53,KRW
O01812,C01091,CH0004,2026-06-12,Completed,679.75,96.95,582.80,582.80,KRW
O01813,C01091,CH0001,2026-06-16,Completed,4066.25,179.92,3886.33,3886.33,KRW
O01814,C01092,CH0002,2026-05-16,Completed,4504.07,720.57,3783.50,3783.50,KRW
O01815,C01092,CH0001,2026-05-21,Completed,281.05,75.35,205.70,205.70,KRW
O01816,C01093,CH0001,2026-05-08,Completed,1017.54,230.32,787.22,787.22,KRW
O01817,C01094,CH0001,2026-05-20,Completed,3013.45,69.29,2944.16,2944.16,KRW
O01818,C01094,CH0002,2026-05-25,Completed,1003.38,85.62,917.76,917.76,KRW
O01819,C01095,CH0002,2026-05-14,Completed,1310.17,293.49,1016.68,1016.68,KRW
O01820,C01096,CH0003,2026-06-02,Cancelled,741.80,99.16,642.64,642.64,KRW
O01821,C01097,CH0002,2026-05-19,Completed,2875.68,390.28,2485.40,2485.40,KRW
O01822,C01098,CH0001,2026-06-28,Completed,565.12,24.40,540.72,540.72,KRW
O01823,C01098,CH0003,2026-06-01,Completed,1469.30,232.61,1236.69,1236.69,KRW
O01824,C01099,CH0004,2026-05-06,Completed,1754.37,94.95,1659.42,1659.42,KRW
O01825,C01099,CH0004,2026-05-16,Completed,732.41,99.20,633.21,633.21,KRW
O01826,C01099,CH0001,2026-06-12,Completed,1341.29,226.39,1114.90,1114.90,KRW
O01827,C01100,CH0001,2026-05-02,Completed,1051.29,50.46,1000.83,1000.83,KRW
O01828,C01100,CH0002,2026-05-30,Completed,1148.58,160.63,987.95,987.95,KRW
O01829,C01101,CH0001,2026-05-02,Completed,5448.82,764.96,4683.86,4683.86,KRW
O01830,C01102,CH0001,2026-06-23,Completed,1012.39,23.15,989.24,989.24,KRW
O01831,C01102,CH0003,2026-06-04,Completed,337.14,3.34,333.80,333.80,KRW
O01832,C01102,CH0004,2026-05-28,Completed,289.22,75.60,213.62,213.62,KRW
O01833,C01103,CH0004,2026-05-10,Completed,32.96,7.78,25.18,25.18,KRW
O01834,C01103,CH0003,2026-05-24,Completed,924.02,151.95,772.07,772.07,KRW
O01835,C01104,CH0004,2026-05-12,Completed,282.56,12.71,269.85,269.85,KRW
O01836,C01104,CH0004,2026-06-27,Completed,2483.12,117.09,2366.03,2366.03,KRW
O01837,C01105,CH0002,2026-06-01,Completed,582.39,61.27,521.12,521.12,KRW
O01838,C01106,CH0004,2026-05-27,Completed,2798.70,149.03,2649.67,2649.67,KRW
O01839,C01106,CH0001,2026-05-19,Completed,3762.87,59.40,3703.47,3703.47,KRW
O01840,C01107,CH0002,2026-05-04,Completed,2693.57,48.09,2645.48,2645.48,KRW
O01841,C01107,CH0003,2026-06-08,Completed,3875.22,573.04,3302.18,3302.18,KRW
O01842,C01108,CH0003,2026-05-13,Completed,1381.38,71.29,1310.09,1310.09,KRW
O01843,C01108,CH0001,2026-06-09,Completed,846.60,38.31,808.29,808.29,KRW
O01844,C01108,CH0001,2026-05-27,Completed,1210.74,13.09,1197.65,1197.65,KRW
O01845,C01109,CH0002,2026-06-07,Completed,4771.72,535.59,4236.13,4236.13,KRW
O01846,C01109,CH0001,2026-06-27,Completed,2015.28,15.63,1999.65,1999.65,KRW
O01847,C01110,CH0003,2026-05-25,Completed,2025.01,38.17,1986.84,1986.84,KRW
O01848,C01110,CH0003,2026-05-31,Completed,1428.41,207.07,1221.34,1221.34,KRW
O01849,C01110,CH0004,2026-05-25,Completed,3353.80,165.31,3188.49,3188.49,KRW
O01850,C01111,CH0001,2026-05-15,Completed,217.87,48.57,169.30,169.30,KRW
O01851,C01112,CH0004,2026-06-25,Completed,3134.64,74.76,3059.88,3059.88,KRW
O01852,C01112,CH0002,2026-05-26,Completed,886.96,114.12,772.84,772.84,KRW
O01853,C01113,CH0003,2026-06-13,Completed,1544.88,12.79,1532.09,1532.09,KRW
O01854,C01114,CH0001,2026-05-20,Completed,3919.31,176.30,3743.01,3743.01,KRW
O01855,C01114,CH0004,2026-06-11,Completed,1215.46,113.18,1102.28,1102.28,KRW
O01856,C01114,CH0003,2026-05-31,Completed,800.94,175.28,625.66,625.66,KRW
O01857,C01115,CH0003,2026-05-01,Completed,604.50,8.85,595.65,595.65,KRW
O01858,C01115,CH0004,2026-05-06,Completed,2318.44,16.68,2301.76,2301.76,KRW
O01859,C01115,CH0004,2026-05-19,Completed,741.16,183.10,558.06,558.06,KRW
O01860,C01116,CH0004,2026-06-04,Completed,527.55,134.55,393.00,393.00,KRW
O01861,C01117,CH0002,2026-05-10,Completed,739.38,33.59,705.79,705.79,KRW
O01862,C01117,CH0001,2026-06-28,Completed,1630.81,149.28,1481.53,1481.53,KRW
O01863,C01118,CH0004,2026-05-09,Completed,3590.56,93.19,3497.37,3497.37,KRW
O01864,C01119,CH0003,2026-06-10,Completed,506.16,2.90,503.26,503.26,KRW
O01865,C01119,CH0003,2026-06-05,Completed,723.34,74.41,648.93,648.93,KRW
O01866,C01120,CH0002,2026-06-03,Completed,3889.11,1089.48,2799.63,2799.63,KRW
O01867,C01121,CH0001,2026-05-04,Completed,987.80,4.37,983.43,983.43,KRW
O01868,C01121,CH0003,2026-05-03,Completed,4193.84,79.90,4113.94,4113.94,KRW
O01869,C01122,CH0003,2026-06-21,Completed,2541.39,131.30,2410.09,2410.09,KRW
O01870,C01122,CH0001,2026-05-23,Completed,1669.25,245.81,1423.44,1423.44,KRW
O01871,C01123,CH0001,2026-05-27,Completed,3385.79,761.75,2624.04,2624.04,KRW
O01872,C01124,CH0002,2026-05-20,Completed,872.54,234.51,638.03,638.03,KRW
O01873,C01125,CH0001,2026-06-15,Completed,213.12,11.90,201.22,201.22,KRW
O01874,C01125,CH0001,2026-05-25,Completed,3295.54,459.82,2835.72,2835.72,KRW
O01875,C01126,CH0003,2026-06-03,Completed,1302.72,26.58,1276.14,1276.14,KRW
O01876,C01126,CH0004,2026-06-07,Completed,2017.72,18.28,1999.44,1999.44,KRW
O01877,C01127,CH0002,2026-06-05,Completed,2451.60,62.40,2389.20,2389.20,KRW
O01878,C01127,CH0003,2026-05-27,Completed,3297.52,29.54,3267.98,3267.98,KRW
O01879,C01127,CH0003,2026-06-21,Completed,142.95,6.49,136.46,136.46,KRW
O01880,C01128,CH0001,2026-06-14,Completed,90.16,25.84,64.32,64.32,KRW
O01881,C01129,CH0004,2026-05-19,Cancelled,2417.31,325.37,2091.94,2091.94,KRW
O01882,C01129,CH0004,2026-06-23,Cancelled,733.46,14.58,718.88,718.88,KRW
O01883,C01129,CH0004,2026-06-18,Completed,719.85,109.12,610.73,610.73,KRW
O01884,C01130,CH0004,2026-05-10,Completed,94.29,4.74,89.55,89.55,KRW
O01885,C01130,CH0003,2026-05-11,Completed,1629.72,171.64,1458.08,1458.08,KRW
O01886,C01130,CH0003,2026-05-13,Completed,1087.06,60.12,1026.94,1026.94,KRW
O01887,C01131,CH0002,2026-06-07,Completed,1082.20,108.07,974.13,974.13,KRW
O01888,C01131,CH0001,2026-06-10,Completed,1772.91,83.13,1689.78,1689.78,KRW
O01889,C01131,CH0004,2026-05-10,Completed,2757.25,157.49,2599.76,2599.76,KRW
O01890,C01132,CH0004,2026-06-20,Completed,731.16,79.56,651.60,651.60,KRW
O01891,C01132,CH0001,2026-05-13,Completed,3731.65,47.33,3684.32,3684.32,KRW
O01892,C01133,CH0003,2026-05-18,Completed,443.24,20.52,422.72,422.72,KRW
O01893,C01134,CH0003,2026-05-27,Completed,1477.92,384.82,1093.10,1093.10,KRW
O01894,C01135,CH0002,2026-06-27,Cancelled,4443.42,986.78,3456.64,3456.64,KRW
O01895,C01136,CH0004,2026-06-13,Completed,5574.49,1295.86,4278.63,4278.63,KRW
O01896,C01137,CH0004,2026-06-23,Completed,5008.26,696.80,4311.46,4311.46,KRW
O01897,C01138,CH0001,2026-06-19,Completed,3561.53,539.13,3022.40,3022.40,KRW
O01898,C01139,CH0002,2026-06-24,Completed,2699.58,431.65,2267.93,2267.93,KRW
O01899,C01139,CH0001,2026-06-18,Completed,689.00,38.34,650.66,650.66,KRW
O01900,C01140,CH0002,2026-06-13,Completed,1662.86,273.78,1389.08,1389.08,KRW
O01901,C01140,CH0002,2026-05-27,Completed,1842.09,183.17,1658.92,1658.92,KRW
O01902,C01140,CH0001,2026-06-02,Completed,67.01,3.13,63.88,63.88,KRW
O01903,C01141,CH0001,2026-05-11,Completed,3397.38,754.87,2642.51,2642.51,KRW
O01904,C01142,CH0004,2026-05-04,Completed,1339.65,59.68,1279.97,1279.97,KRW
O01905,C01142,CH0002,2026-06-20,Cancelled,2348.32,18.30,2330.02,2330.02,KRW
O01906,C01142,CH0003,2026-06-25,Completed,5577.25,527.61,5049.64,5049.64,KRW
O01907,C01143,CH0003,2026-05-14,Completed,601.20,25.82,575.38,575.38,KRW
O01908,C01143,CH0002,2026-06-14,Completed,446.14,49.40,396.74,396.74,KRW
O01909,C01144,CH0002,2026-06-13,Completed,965.70,46.24,919.46,919.46,KRW
O01910,C01144,CH0003,2026-06-22,Completed,3729.66,526.59,3203.07,3203.07,KRW
O01911,C01144,CH0003,2026-05-01,Completed,1169.83,286.66,883.17,883.17,KRW
O01912,C01145,CH0003,2026-06-21,Completed,2696.67,752.03,1944.64,1944.64,KRW
O01913,C01146,CH0002,2026-06-16,Completed,3008.69,51.31,2957.38,2957.38,KRW
O01914,C01147,CH0003,2026-06-12,Completed,1117.42,189.31,928.11,928.11,KRW
O01915,C01147,CH0001,2026-06-01,Cancelled,2092.22,95.42,1996.80,1996.80,KRW
O01916,C01148,CH0003,2026-05-31,Completed,3089.28,479.39,2609.89,2609.89,KRW
O01917,C01148,CH0001,2026-06-01,Completed,368.32,40.21,328.11,328.11,KRW
O01918,C01148,CH0003,2026-06-29,Completed,4549.63,198.47,4351.16,4351.16,KRW
O01919,C01149,CH0004,2026-06-02,Completed,1682.46,285.37,1397.09,1397.09,KRW
O01920,C01149,CH0002,2026-06-02,Completed,1096.82,115.76,981.06,981.06,KRW
O01921,C01149,CH0003,2026-06-06,Completed,3341.43,6.63,3334.80,3334.80,KRW
O01922,C01150,CH0004,2026-05-29,Completed,368.32,81.68,286.64,286.64,KRW
O01923,C01151,CH0003,2026-06-19,Completed,963.19,264.12,699.07,699.07,KRW
O01924,C01152,CH0003,2026-05-08,Completed,964.48,18.76,945.72,945.72,KRW
O01925,C01152,CH0002,2026-05-04,Completed,3938.56,199.65,3738.91,3738.91,KRW
O01926,C01152,CH0002,2026-06-11,Completed,294.25,40.42,253.83,253.83,KRW
O01927,C01153,CH0004,2026-05-28,Completed,122.98,16.71,106.27,106.27,KRW
O01928,C01154,CH0002,2026-06-26,Completed,1082.58,170.39,912.19,912.19,KRW
O01929,C01154,CH0004,2026-05-09,Completed,864.38,85.14,779.24,779.24,KRW
O01930,C01155,CH0004,2026-05-07,Completed,846.02,4.43,841.59,841.59,KRW
O01931,C01156,CH0001,2026-06-13,Completed,827.00,237.66,589.34,589.34,KRW
O01932,C01156,CH0003,2026-06-07,Completed,411.10,4.37,406.73,406.73,KRW
O01933,C01157,CH0004,2026-05-27,Completed,573.94,153.14,420.80,420.80,KRW
O01934,C01158,CH0003,2026-05-19,Completed,2187.53,11.46,2176.07,2176.07,KRW
O01935,C01159,CH0004,2026-06-06,Completed,1695.18,468.65,1226.53,1226.53,KRW
O01936,C01160,CH0002,2026-06-02,Completed,4568.74,195.37,4373.37,4373.37,KRW
O01937,C01160,CH0002,2026-05-17,Cancelled,2174.22,321.81,1852.41,1852.41,KRW
O01938,C01161,CH0002,2026-05-24,Completed,1275.23,144.43,1130.80,1130.80,KRW
O01939,C01161,CH0002,2026-05-09,Completed,221.78,9.60,212.18,212.18,KRW
O01940,C01161,CH0004,2026-05-12,Completed,1304.44,73.83,1230.61,1230.61,KRW
O01941,C01162,CH0004,2026-05-04,Completed,1603.16,23.81,1579.35,1579.35,KRW
O01942,C01163,CH0002,2026-06-03,Completed,2238.21,612.25,1625.96,1625.96,KRW
O01943,C01164,CH0004,2026-05-09,Completed,3669.08,406.11,3262.97,3262.97,KRW
O01944,C01164,CH0003,2026-06-12,Completed,1484.77,21.04,1463.73,1463.73,KRW
O01945,C01165,CH0002,2026-05-06,Completed,616.65,56.44,560.21,560.21,KRW
O01946,C01165,CH0003,2026-05-15,Completed,2258.81,366.50,1892.31,1892.31,KRW
O01947,C01166,CH0001,2026-06-14,Completed,761.37,17.22,744.15,744.15,KRW
O01948,C01167,CH0002,2026-06-19,Completed,3443.26,512.08,2931.18,2931.18,KRW
O01949,C01167,CH0001,2026-05-20,Completed,1638.56,154.79,1483.77,1483.77,KRW
O01950,C01168,CH0004,2026-05-20,Completed,1754.99,501.43,1253.56,1253.56,KRW
O01951,C01169,CH0003,2026-06-23,Completed,433.53,111.89,321.64,321.64,KRW
O01952,C01170,CH0003,2026-06-21,Completed,799.30,69.06,730.24,730.24,KRW
O01953,C01170,CH0004,2026-06-10,Cancelled,2331.55,10.60,2320.95,2320.95,KRW
O01954,C01171,CH0002,2026-05-08,Completed,2379.86,590.21,1789.65,1789.65,KRW
O01955,C01171,CH0001,2026-05-07,Completed,1107.84,95.37,1012.47,1012.47,KRW
O01956,C01172,CH0002,2026-05-06,Completed,1734.38,271.15,1463.23,1463.23,KRW
O01957,C01172,CH0001,2026-05-23,Completed,83.83,23.56,60.27,60.27,KRW
O01958,C01173,CH0002,2026-06-21,Completed,116.07,15.95,100.12,100.12,KRW
O01959,C01174,CH0004,2026-05-09,Completed,3759.70,868.48,2891.22,2891.22,KRW
O01960,C01175,CH0004,2026-05-29,Completed,749.36,189.29,560.07,560.07,KRW
O01961,C01176,CH0002,2026-05-29,Completed,683.61,60.44,623.17,623.17,KRW
O01962,C01177,CH0002,2026-05-25,Completed,789.73,42.96,746.77,746.77,KRW
O01963,C01178,CH0001,2026-05-10,Completed,2672.16,594.21,2077.95,2077.95,KRW
O01964,C01178,CH0001,2026-05-02,Completed,549.99,47.40,502.59,502.59,KRW
O01965,C01179,CH0002,2026-06-29,Completed,2493.03,348.48,2144.55,2144.55,KRW
O01966,C01179,CH0002,2026-06-24,Completed,2097.46,487.47,1609.99,1609.99,KRW
O01967,C01179,CH0004,2026-06-03,Completed,1815.27,298.29,1516.98,1516.98,KRW
O01968,C01180,CH0003,2026-06-26,Completed,1757.26,29.22,1728.04,1728.04,KRW
O01969,C01180,CH0001,2026-05-04,Completed,1963.21,111.33,1851.88,1851.88,KRW
O01970,C01180,CH0002,2026-05-26,Completed,4030.83,377.89,3652.94,3652.94,KRW
O01971,C01181,CH0004,2026-05-18,Completed,754.22,2.17,752.05,752.05,KRW
O01972,C01182,CH0004,2026-06-08,Completed,3230.31,791.72,2438.59,2438.59,KRW
O01973,C01183,CH0004,2026-06-26,Completed,458.60,73.16,385.44,385.44,KRW
O01974,C01183,CH0003,2026-05-23,Completed,186.52,5.07,181.45,181.45,KRW
O01975,C01184,CH0001,2026-05-28,Completed,1560.73,212.82,1347.91,1347.91,KRW
O01976,C01185,CH0002,2026-05-30,Completed,2711.99,134.74,2577.25,2577.25,KRW
O01977,C01186,CH0003,2026-05-29,Completed,785.84,119.11,666.73,666.73,KRW
O01978,C01186,CH0003,2026-05-08,Completed,2635.91,338.05,2297.86,2297.86,KRW
O01979,C01187,CH0002,2026-05-05,Completed,2442.83,657.02,1785.81,1785.81,KRW
O01980,C01188,CH0002,2026-05-02,Completed,725.60,94.86,630.74,630.74,KRW
O01981,C01189,CH0002,2026-06-23,Completed,1175.76,262.39,913.37,913.37,KRW
O01982,C01190,CH0001,2026-05-10,Completed,3629.06,319.99,3309.07,3309.07,KRW
O01983,C01191,CH0003,2026-06-26,Completed,2573.67,138.76,2434.91,2434.91,KRW
O01984,C01191,CH0001,2026-05-25,Completed,2036.14,95.34,1940.80,1940.80,KRW
O01985,C01192,CH0001,2026-05-22,Cancelled,1227.30,185.97,1041.33,1041.33,KRW
O01986,C01192,CH0002,2026-06-22,Completed,2558.01,336.24,2221.77,2221.77,KRW
O01987,C01193,CH0001,2026-05-27,Completed,2575.76,235.69,2340.07,2340.07,KRW
O01988,C01194,CH0001,2026-06-27,Completed,3378.13,493.82,2884.31,2884.31,KRW
O01989,C01195,CH0001,2026-06-13,Completed,1483.60,64.74,1418.86,1418.86,KRW
O01990,C01195,CH0003,2026-05-06,Completed,208.38,22.98,185.40,185.40,KRW
O01991,C01196,CH0001,2026-05-02,Completed,2409.29,311.91,2097.38,2097.38,KRW
O01992,C01196,CH0001,2026-06-20,Completed,1237.86,3.35,1234.51,1234.51,KRW
O01993,C01197,CH0002,2026-06-13,Completed,2192.51,104.65,2087.86,2087.86,KRW
O01994,C01197,CH0003,2026-05-10,Completed,1595.10,173.97,1421.13,1421.13,KRW
O01995,C01197,CH0001,2026-05-13,Cancelled,1765.57,88.17,1677.40,1677.40,KRW
O01996,C01198,CH0001,2026-06-21,Completed,1265.41,290.42,974.99,974.99,KRW
O01997,C01199,CH0002,2026-05-08,Completed,1937.10,57.59,1879.51,1879.51,KRW
O01998,C01199,CH0003,2026-05-29,Completed,452.68,47.20,405.48,405.48,KRW
O01999,C01199,CH0002,2026-06-25,Completed,2241.24,192.85,2048.39,2048.39,KRW
O02000,C01200,CH0002,2026-05-18,Completed,1259.95,14.53,1245.42,1245.42,KRW
O09001,C00010,CH0002,2026-05-16,Completed,57.00,0.00,57.00,57.00,KRW
O09002,C00003,CH0003,2026-05-16,Completed,32.20,0.00,32.20,32.20,KRW
O09003,C00008,CH0001,2026-05-17,Completed,13.70,0.00,13.70,13.70,KRW
